"","Estadillo","calidad","calidad_sd","conte_invasora","riquesa_total","riquesa_invasores","provincia"
"3123",3123,2.27731092436975,0.566349741436693,"No",16,0,46
"3124",3124,2.19108280254777,0.468682796369366,"No",9,0,46
"3125",3125,2.20666666666667,0.648143105693961,"No",13,0,46
"3126",3126,2.25405405405405,0.585418186926251,"No",12,0,46
"3127",3127,2.22173913043478,0.551660076448204,"No",10,0,46
"3128",3128,2.15837104072398,0.483627456053166,"No",10,0,44
"3129",3129,2.51136363636364,1.06898422473265,"No",13,0,44
"3130",3130,2.32,0.679869268479038,"No",12,0,44
"3131",3131,2.19796954314721,0.594529430697595,"No",10,0,46
"3132",3132,2.27840909090909,0.601702131079369,"No",15,0,44
"3133",3133,2.19631901840491,0.586461408806056,"No",13,0,44
"3134",3134,2.30851063829787,0.733625490356397,"No",8,0,46
"3135",3135,2.3953488372093,0.791461299566877,"No",10,0,46
"3136",3136,2.57407407407407,0.787800720848974,"No",11,0,46
"3137",3137,2.17757009345794,0.491687201381957,"No",8,0,46
"3138",3138,2.3728813559322,0.692280217450991,"No",10,0,46
"3139",3139,2.21008403361345,0.502096445253434,"No",9,0,46
"3140",3140,2.43125,0.843934145989659,"No",9,0,46
"3141",3141,2.44086021505376,0.598228645967806,"No",8,0,42
"3142",3142,2.38129496402878,0.755613614292973,"No",14,0,46
"3143",3143,2.32,0.640101343327547,"No",5,0,46
"3144",3144,2.2,0.537923509550995,"No",12,0,46
"3145",3145,2.32330827067669,0.7022568832036,"No",13,0,46
"3146",3146,2.30075187969925,0.67403086888684,"No",10,0,25
"3147",3147,2.31967213114754,0.795300176632978,"No",9,0,46
"3148",3148,2.13131313131313,0.368296260695294,"No",11,0,44
"3149",3149,2.44036697247706,0.854521662388775,"No",13,0,46
"3150",3150,2.40579710144928,0.721289206293581,"No",16,0,46
"3151",3151,2.31578947368421,0.756280950203315,"No",16,0,46
"3152",3152,2.47524752475248,0.672221085743977,"No",10,0,46
"3153",3153,2.28358208955224,0.721443209990027,"No",9,0,46
"3154",3154,2.39705882352941,0.62628270480582,"No",8,0,46
"3155",3155,2.95161290322581,1.29147834027527,"No",14,0,46
"3156",3156,2.36206896551724,0.878700143978869,"No",8,0,44
"3157",3157,2.38888888888889,0.681303496856328,"No",12,0,46
"3158",3158,2.37931034482759,0.947813707744146,"No",14,0,42
"3159",3159,2.328,0.606098043809479,"No",13,0,42
"3160",3160,2.3359375,0.655411678644756,"No",12,0,46
"3161",3161,2.2962962962963,0.667701060875503,"No",13,0,46
"3162",3162,2.27586206896552,0.64046459898165,"No",11,0,46
"3163",3163,2.56896551724138,0.533511010936118,"No",6,0,46
"3164",3164,2.28947368421053,0.584597627402739,"No",8,0,46
"3165",3165,2.19047619047619,0.501140252336026,"No",8,0,46
"3166",3166,2.61643835616438,0.775136851470998,"No",11,0,46
"3167",3167,2.30645161290323,0.737490420663975,"No",12,0,42
"3168",3168,2.41081081081081,0.775922937043568,"No",10,0,42
"3169",3169,2.27225130890052,0.58867796547667,"No",9,0,46
"3170",3170,2.55223880597015,0.973646412229325,"No",11,0,42
"3171",3171,2.20792079207921,0.407843883935221,"No",8,0,42
"3172",3172,2.16818181818182,0.509172812601546,"No",13,0,46
"3173",3173,2.38157894736842,0.765368848127627,"No",9,0,46
"3174",3174,2.48529411764706,0.655295173723935,"No",14,0,42
"3175",3175,2.26851851851852,0.620618947630938,"No",8,0,42
"3176",3176,2.35454545454545,0.785024555641924,"No",8,0,25
"3177",3177,2.23846153846154,0.479079319772075,"No",10,0,42
"3178",3178,2.23926380368098,0.564750090346107,"No",15,0,46
"3179",3179,2.3030303030303,0.630104388088738,"No",8,0,46
"3180",3180,2.21192052980132,0.638845537128538,"No",15,0,46
"3181",3181,2.49565217391304,0.862207621874753,"No",12,0,46
"3182",3182,2.41747572815534,0.693446519484736,"No",14,0,46
"3183",3183,2.24827586206897,0.629495327874713,"No",8,0,46
"3184",3184,2.20610687022901,0.522089842723945,"No",8,0,46
"3185",3185,2.30252100840336,0.604427475969987,"No",13,0,46
"3186",3186,2.38888888888889,0.843939989938105,"No",7,0,25
"3187",3187,2.33606557377049,0.611334480382232,"No",11,0,42
"3188",3188,3.02189781021898,1.38514786471608,"No",10,0,46
"3189",3189,2.31967213114754,0.658904593635853,"No",9,0,46
"3190",3190,2.31868131868132,0.697282357587431,"No",6,0,42
"3191",3191,2.33695652173913,0.633795022035516,"No",9,0,46
"3192",3192,2.30243902439024,0.661433308806749,"No",11,0,46
"3193",3193,2.71910112359551,1.22464061560324,"No",8,0,44
"3194",3194,2.13,0.366666666666667,"No",11,0,46
"3195",3195,2.4296875,1.06987079763028,"No",9,0,42
"3196",3196,2.44897959183673,0.774895390074425,"No",9,0,42
"3197",3197,2.35483870967742,0.48637345711392,"No",5,0,42
"3198",3198,2.41071428571429,0.804007818014583,"No",3,0,46
"3199",3199,2.09154929577465,0.355402669990505,"No",8,0,46
"3200",3200,2.14285714285714,0.352028789309315,"No",12,0,46
"3201",3201,2.62264150943396,0.903548881108003,"No",6,0,46
"3202",3202,2.37037037037037,0.749073501808141,"No",14,0,46
"3203",3203,2.30708661417323,0.636356332039946,"No",15,0,46
"3204",3204,2.13414634146341,0.377195470232912,"No",7,0,46
"3205",3205,2.4390243902439,1.04346953288749,"No",9,0,46
"3206",3206,2.59677419354839,1.06293249510925,"No",8,0,46
"3207",3207,2.45161290322581,1.11424507754815,"No",11,0,42
"3208",3208,2.3448275862069,0.695961543425947,"No",10,0,44
"3209",3209,2.58620689655172,1.0949325575273,"No",17,0,46
"3210",3210,3.23333333333333,1.52146177683679,"No",13,0,46
"3211",3211,2.29090909090909,0.566755786218475,"No",10,0,46
"3212",3212,2.47967479674797,0.852667881608544,"No",11,0,46
"3213",3213,2.37777777777778,0.71229614119343,"No",10,0,44
"3214",3214,2.16,0.492630250551455,"No",9,0,46
"3215",3215,2.34126984126984,0.671269822502974,"No",13,0,46
"3216",3216,2.08641975308642,0.32394177193585,"No",8,0,46
"3217",3217,2.01315789473684,0.114707866935281,"No",6,0,46
"3218",3218,2.484375,0.709711874553251,"No",9,0,46
"3219",3219,2.2375,0.609025409720756,"No",9,0,46
"3220",3220,2.35365853658537,0.836983874050184,"No",7,0,46
"3221",3221,2.14583333333333,0.504852341308647,"No",8,0,46
"3222",3222,2.32051282051282,0.569656760259039,"No",7,0,46
"3223",3223,2.15573770491803,0.498269597496908,"No",11,0,46
"3224",3224,2.34013605442177,0.624791457147144,"No",8,0,46
"3225",3225,2.11016949152542,0.519432601438672,"No",8,0,46
"3226",3226,2.37179487179487,0.685830132294412,"No",9,0,46
"3227",3227,2.22222222222222,0.578119557031435,"No",11,0,46
"3228",3228,2.42857142857143,0.594460645162164,"No",5,0,46
"3229",3229,2.14606741573034,0.414250741968744,"No",5,0,42
"3230",3230,2.28671328671329,0.58889222360242,"No",8,0,44
"3231",3231,2.38805970149254,0.716794714718513,"No",11,0,44
"3232",3232,2.25454545454545,0.58162006635316,"No",6,0,42
"3233",3233,2.21176470588235,0.72529333387814,"No",13,0,46
"3234",3234,2.19148936170213,0.647345679859063,"No",5,0,46
"3235",3235,2.33333333333333,0.480384461415261,"No",9,0,46
"3236",3236,2.12765957446809,0.337318149178239,"No",9,0,44
"3237",3237,2.24,0.4314191105869,"No",6,0,25
"3238",3238,2.35802469135802,0.746803889506955,"No",10,0,46
"3239",3239,2.14942528735632,0.389655054135808,"No",7,0,46
"3240",3240,2.21153846153846,0.457466958478476,"No",6,0,46
"3241",3241,2.17730496453901,0.576735739724163,"No",10,0,46
"3242",3242,2.17333333333333,0.381084275751736,"No",4,0,46
"3243",3243,2.14583333333333,0.5800030247955,"No",7,0,46
"3244",3244,2.05479452054795,0.229153694111865,"No",12,0,46
"3245",3245,2.24299065420561,0.670695520369644,"No",10,0,46
"3246",3246,2.05970149253731,0.295450196537593,"No",10,0,46
"3247",3247,2.27586206896552,0.720455592901473,"No",7,0,46
"3248",3248,2.09333333333333,0.292857927612974,"No",10,0,46
"3249",3249,2.24528301886792,0.476592890992467,"No",7,0,46
"3250",3250,2.29585798816568,0.573248370253514,"No",14,0,44
"3251",3251,2.35616438356164,0.822764024049063,"No",10,0,42
"3252",3252,2.09615384615385,0.297678296192606,"No",6,0,46
"3253",3253,2.31775700934579,0.652977662091876,"No",11,0,46
"3254",3254,2.20588235294118,0.61228282240261,"No",10,0,46
"3255",3255,2.33898305084746,0.733676840716896,"No",6,0,44
"3256",3256,2.47619047619048,0.783507567200223,"No",11,0,44
"3257",3257,2.14606741573034,0.355174790444239,"No",8,0,42
"3258",3258,2.42857142857143,0.836935379520479,"No",6,0,44
"3259",3259,2.31034482758621,0.842029639677597,"No",8,0,42
"3260",3260,2.58870967741935,0.721472036025912,"No",7,0,46
"3261",3261,2.36458333333333,0.682407374345708,"No",9,0,25
"3262",3262,2.43103448275862,0.797189558243543,"No",4,0,46
"3263",3263,2.09090909090909,0.291937104060571,"No",6,0,42
"3264",3264,2.40983606557377,1.03886234539404,"No",5,0,25
"3265",3265,2.69736842105263,0.490434823181912,"No",5,0,25
"3266",3266,2.50537634408602,0.618969267938002,"No",8,0,46
"3267",3267,2.41463414634146,0.80546911039771,"No",8,0,46
"3268",3268,2.225,0.42290206176626,"No",6,0,46
"3269",3269,2.16666666666667,0.606567826629378,"No",5,0,25
"3270",3270,2.24,0.601074307037529,"No",9,0,46
"3271",3271,2.25,0.46723640606756,"No",11,0,46
"3272",3272,2.07936507936508,0.271386797119524,"No",5,0,44
"3273",3273,2.30769230769231,0.837578928542535,"No",8,0,44
"3274",3274,2.46268656716418,0.876085615868664,"No",13,0,46
"3275",3275,2.42857142857143,0.873433797112377,"No",11,0,46
"3276",3276,2.42857142857143,0.927209177972727,"No",10,0,44
"3277",3277,2.27777777777778,0.610292523308503,"No",8,0,42
"3278",3278,2.27906976744186,0.45385026875081,"No",7,0,23
"3279",3279,2.48214285714286,0.786038893984988,"No",10,0,46
"3280",3280,2.3,0.751469149302179,"No",6,0,46
"3281",3281,2.36231884057971,0.70650370493083,"No",12,0,42
"3282",3282,2.2,0.402523684341302,"No",7,0,46
"3283",3283,2.23529411764706,0.590541696917601,"No",8,0,42
"3284",3284,2.16666666666667,0.377964473009227,"No",4,0,46
"3285",3285,2.32258064516129,0.695988353689707,"No",7,0,25
"3286",3286,2.61538461538462,1.01946860634168,"No",8,0,46
"3287",3287,2.09090909090909,0.291937104060571,"No",6,0,25
"3288",3288,2.1530612244898,0.543983793275993,"No",9,0,25
"3289",3289,2.32876712328767,0.52848826646672,"No",5,0,46
"3290",3290,2,0,"No",7,0,46
"3291",3291,2.36,0.489897948556636,"No",5,0,46
"3292",3292,2.85074626865672,1.27033437906913,"No",8,0,25
"3293",3293,2.63793103448276,0.612681075620483,"No",5,0,46
"3294",3294,2.18691588785047,0.415066285260908,"No",8,0,25
"3295",3295,2.02564102564103,0.159084962545255,"No",6,0,25
"3296",3296,2.11764705882353,0.332105582077536,"No",5,0,46
"3297",3297,2.22834645669291,0.551893945096493,"No",10,0,25
"3298",3298,2.41904761904762,0.78177500674565,"No",7,0,46
"3299",3299,2.73469387755102,1.23786627919581,"No",4,0,25
"3300",3300,2.22222222222222,0.447213595499958,"No",6,0,46
"3301",3301,2.60909090909091,1.10955362994078,"No",12,0,25
"3302",3302,2.69,1.07960898271344,"No",9,0,46
"3303",3303,2.45918367346939,0.705915612884572,"No",7,0,46
"3304",3304,2.27272727272727,0.59602412303929,"No",7,0,46
"3305",3305,2.40740740740741,1.08341551299083,"No",4,0,25
"3306",3306,2.3452380952381,0.702732148651345,"No",9,0,46
"3307",3307,2.25,0.59869335635178,"No",5,0,46
"3308",3308,2.24489795918367,0.693139363238554,"No",5,0,46
"3309",3309,2.175,0.414148508800614,"No",6,0,25
"3310",3310,2.424,0.527685145615476,"No",5,0,46
"3311",3311,2.1,0.447213595499958,"No",2,0,46
"3312",3312,2.15384615384615,0.36794648440312,"No",3,0,46
"3313",3313,2.44736842105263,1.05064725247002,"No",7,0,46
"3314",3314,2.88888888888889,1.2810252304407,"No",3,0,46
"3315",3315,2.54545454545455,0.547915519483146,"No",3,0,46
"3316",3316,2.51612903225806,1.01738051564028,"No",3,0,46
"3317",3317,2.21359223300971,0.456982546474392,"No",7,0,25
"3318",3318,2.18,0.522552604519197,"No",10,0,23
"3319",3319,2.325,0.525625390636765,"No",4,0,46
"3320",3320,2.09090909090909,0.291937104060571,"No",7,0,46
"3321",3321,2.17105263157895,0.443866583400518,"No",9,0,46
"3322",3322,2.13114754098361,0.340363033444467,"No",4,0,46
"3323",3323,2.21621621621622,0.646810303758761,"No",7,0,46
"3324",3324,2.18181818181818,0.583874208121142,"No",5,0,21
"3325",3325,2.15873015873016,0.482144042402442,"No",6,0,46
"3326",3326,2.0952380952381,0.34614399922975,"No",5,0,46
"3327",3327,2.14285714285714,0.394244304243665,"No",8,0,46
"3328",3328,2.225,0.693094327516423,"No",7,0,22
"3329",3329,2.28205128205128,0.646802579036535,"No",6,0,46
"3330",3330,2.80952380952381,1.17365585262243,"No",7,0,46
"3331",3331,2.81481481481481,1.49452943551415,"No",4,0,46
"3332",3332,3,0.622171016838255,"No",6,0,25
"3333",3333,2.6530612244898,0.879180973220798,"No",9,0,46
"3334",3334,2.31067961165049,0.560621612518976,"No",7,0,25
"3335",3335,2.19083969465649,0.583286495337397,"No",8,0,46
"3336",3336,2.04,0.197948663722157,"No",8,0,46
"3337",3337,2.30645161290323,0.49880873424391,"No",6,0,46
"3338",3338,2.55208333333333,1.07478067938158,"No",8,0,46
"3339",3339,2.19565217391304,0.538431022253702,"No",5,0,46
"3340",3340,3.50877192982456,1.32453235706504,"No",7,0,46
"3341",3341,3.44117647058824,1.91133580655212,"No",8,0,25
"3342",3342,2.23943661971831,0.46182212817102,"No",6,0,46
"3343",3343,2.30357142857143,0.711455431611026,"No",5,0,25
"3344",3344,2.48837209302326,0.668049507120964,"No",6,0,46
"3345",3345,2.3,0.677630927178938,"No",6,0,46
"3346",3346,2.24,0.591090310445063,"No",8,0,25
"3347",3347,2.60185185185185,1.07598956683625,"No",9,0,46
"3348",3348,2.48648648648649,0.814983708438618,"No",6,0,46
"3349",3349,2.30188679245283,0.972405930992761,"No",7,0,46
"3350",3350,2.17977528089888,0.666773059266675,"No",5,0,21
"3351",3351,2.77966101694915,1.37800200953471,"No",2,0,46
"3352",3352,2.65,0.988493117865672,"No",7,0,12
"3353",3353,2.43333333333333,1.04000442085709,"No",4,0,46
"3354",3354,2.53191489361702,0.880984228003401,"No",4,0,46
"3355",3355,2.2,0.472788971703768,"No",5,0,46
"3356",3356,2.55813953488372,0.7336252313453,"No",4,0,21
"3357",3357,2.65,1.25987623820486,"No",9,0,46
"3358",3358,2.55555555555556,0.704792186494566,"No",7,0,46
"3359",3359,2.23595505617978,0.564528602828629,"No",5,0,46
"3360",3360,2.22916666666667,0.778421297442495,"No",7,0,46
"3361",3361,2.31884057971015,0.717281502356772,"No",11,0,21
"3362",3362,2.09615384615385,0.566358334015961,"No",5,0,21
"3363",3363,2.375,1.02365635856255,"No",5,0,19
"3364",3364,2.34090909090909,0.607824248549476,"No",5,0,21
"3365",3365,2.38461538461538,0.767947647788304,"No",5,0,21
"3366",3366,2.14545454545455,0.59061116550701,"No",6,0,46
"3367",3367,2.4,0.777899868317385,"No",4,0,46
"3368",3368,2.77272727272727,1.21738638004073,"No",7,0,19
"3369",3369,2.43103448275862,0.533511010936118,"No",8,0,46
"3370",3370,2.57142857142857,0.513552591013095,"No",3,0,46
"3371",3371,2.5,0.52704627669473,"No",4,0,46
"3372",3372,2.89189189189189,0.936417042175588,"No",5,0,46
"3373",3373,2.24242424242424,0.702974035205067,"No",4,0,46
"3374",3374,2.32876712328767,0.764758395409004,"No",9,0,46
"3375",3375,2.11627906976744,0.390927001198153,"No",3,0,46
"3376",3376,2.18181818181818,0.755529300763972,"No",5,0,46
"3377",3377,2.03225806451613,0.178127043949975,"No",5,0,46
"3378",3378,2.27777777777778,0.741084576284211,"No",5,0,46
"3379",3379,2.55,0.552384110133705,"No",6,0,46
"3380",3380,2,0,"No",4,0,46
"3381",3381,2.06122448979592,0.242226070825902,"No",5,0,46
"3382",3382,2.14814814814815,0.356902950624904,"No",7,0,46
"3383",3383,2.18,0.481917936955229,"No",9,0,46
"3384",3384,2.1875,0.592289162160598,"No",7,0,46
"3385",3385,2.35185185185185,0.756292032230523,"No",3,0,46
"3386",3386,2.59459459459459,1.21242318105931,"No",5,0,21
"3387",3387,2.47674418604651,0.714994762400339,"No",6,0,46
"3388",3388,2.21875,0.653895530707593,"No",7,0,46
"3389",3389,2.13725490196078,0.448089626888963,"No",6,0,46
"3390",3390,2.82692307692308,0.759802705200214,"No",6,0,46
"3391",3391,2.11111111111111,0.333333333333333,"No",5,0,46
"3392",3392,2.0952380952381,0.436435780471985,"No",4,0,12
"3393",3393,2.27027027027027,0.450225168890748,"No",1,0,46
"3394",3394,2.61111111111111,0.942809041582063,"No",3,0,46
"3395",3395,2.5,0.52704627669473,"No",4,0,46
"3396",3396,2.125,0.337831962346088,"No",3,0,46
"3397",3397,2.26666666666667,0.447213595499958,"No",3,0,21
"3398",3398,2.42857142857143,0.920087412456472,"No",4,0,12
"3399",3399,2.45454545454545,1.05682690961345,"No",4,0,46
"3400",3400,2.4,0.545376839841863,"No",5,0,46
"3401",3401,2.07692307692308,0.268194093760605,"No",5,0,46
"3402",3402,2.74528301886792,1.28775419685529,"No",4,0,12
"3403",3403,2.8,0.587753813645259,"No",5,0,21
"3404",3404,2.625,0.744023809142845,"No",5,0,46
"3405",3405,2,NA,"No",1,0,46
"3406",3406,2.48,0.77028133388609,"No",2,0,46
"3407",3407,2.8125,0.655108133567785,"No",5,0,21
"3408",3408,2.63636363636364,0.674199862463242,"No",2,0,46
"3409",3409,2,0,"No",2,0,46
"3410",3410,2.16216216216216,0.441809003071684,"No",3,0,46
"3411",3411,2.32926829268293,0.545574293608517,"No",5,0,46
"3412",3412,2.41463414634146,1.00555518124235,"No",4,0,46
"3413",3413,2.16666666666667,0.376177396931639,"No",7,0,22
"3414",3414,2.22368421052632,0.450146175089124,"No",3,0,22
"3415",3415,2.04,0.2,"No",3,0,46
"3416",3416,2.31034482758621,0.48966872588175,"No",4,0,46
"3417",3417,2.21818181818182,0.459101743379843,"No",4,0,46
"3418",3418,2.26315789473684,0.446258349990214,"No",2,0,22
"3419",3419,2.3921568627451,0.69508075423073,"No",6,0,22
"3420",3420,3.1,1.61896653195146,"No",6,0,22
"3421",3421,2.15094339622642,0.56827087308425,"No",4,0,22
"3422",3422,2.15277777777778,0.399285355343989,"No",3,0,46
"3423",3423,2.02777777777778,0.166666666666667,"No",2,0,46
"3424",3424,2.75,1.28805702866407,"No",1,0,8
"3425",3425,2.14285714285714,0.550019098216927,"No",5,0,46
"3426",3426,2.3030303030303,0.809507893910263,"No",5,0,46
"3427",3427,2.22727272727273,0.423915105785721,"No",3,0,46
"3428",3428,2.16666666666667,0.537231687616118,"No",5,0,46
"3429",3429,2.24390243902439,0.537609886668672,"No",3,0,46
"3430",3430,2.32258064516129,0.652538467534982,"No",5,0,46
"3431",3431,2.16071428571429,0.370590963648147,"No",6,0,46
"3432",3432,2.1875,0.445127282776893,"No",4,0,46
"3433",3433,2.20689655172414,0.491303684440517,"No",5,0,46
"3434",3434,2.25,0.43915503282684,"No",3,0,46
"3435",3435,2.1304347826087,0.45769658728016,"No",4,0,46
"3436",3436,2.14705882352941,0.702046918106487,"No",5,0,46
"3437",3437,2,0,"No",2,0,46
"3438",3438,2.95522388059702,1.36440502985062,"No",7,0,46
"3439",3439,2.04918032786885,0.218038949746501,"No",2,0,46
"3440",3440,2.23809523809524,0.691746598518661,"No",5,0,46
"3441",3441,2.23728813559322,0.429072096298893,"No",4,0,46
"3442",3442,2.42307692307692,0.498867495714586,"No",3,0,46
"3443",3443,2.1864406779661,0.50768495088121,"No",3,0,46
"3444",3444,2.88888888888889,1.27827498141228,"No",2,0,46
"3445",3445,2,0,"No",2,0,46
"3446",3446,2.19354838709677,0.401609664451249,"No",3,0,46
"3447",3447,2.30769230769231,0.837578928542535,"No",6,0,46
"3448",3448,2.04615384615385,0.275611208882256,"No",5,0,22
"3449",3449,2.06896551724138,0.316896627426499,"No",8,0,46
"3450",3450,2.21428571428571,0.417855447018672,"No",4,0,46
"3451",3451,2.44642857142857,0.807231922450653,"No",8,0,46
"3452",3452,2.29761904761905,0.596773693353352,"No",7,0,22
"3453",3453,2.59701492537313,1.11545209604077,"No",7,0,46
"3454",3454,2.53030303030303,0.980105127323626,"No",6,0,46
"3455",3455,2.63888888888889,1.12511022387721,"No",5,0,46
"3456",3456,2.09090909090909,0.301511344577764,"No",3,0,22
"3457",3457,2.35135135135135,0.949157995752499,"No",4,0,46
"3458",3458,2.175,0.384807644254793,"No",2,0,46
"3459",3459,2.62857142857143,1.00251783864763,"No",4,0,21
"3460",3460,2.51111111111111,0.920035133277337,"No",5,0,21
"3461",3461,2.08888888888889,0.287799032014152,"No",4,0,46
"3462",3462,2.37662337662338,0.903778050288446,"No",5,0,46
"3463",3463,2.07246376811594,0.261153582247854,"No",5,0,46
"3464",3464,2.44186046511628,0.665558325639722,"No",6,0,21
"3465",3465,2.90697674418605,1.44443024668605,"No",10,0,46
"3466",3466,2.02702702702703,0.164398987305357,"No",4,0,46
"3467",3467,2.2,0.421637021355784,"No",2,0,22
"3468",3468,2.2962962962963,1.06752102536725,"No",4,0,10
"3469",3469,3.17391304347826,1.33662308255624,"No",5,0,22
"3470",3470,2.39130434782609,0.499010879347845,"No",4,0,46
"3471",3471,2.6304347826087,0.644935678176907,"No",8,0,46
"3472",3472,2,0,"No",4,0,22
"3473",3473,2.03846153846154,0.194183909345154,"No",4,0,46
"3474",3474,2.3,0.483045891539648,"No",3,0,46
"3475",3475,2.3921568627451,0.776619118295423,"No",5,0,22
"3476",3476,2.17204301075269,0.5442117537435,"No",4,0,46
"3477",3477,2.36666666666667,0.712281287672477,"No",7,0,22
"3478",3478,2.35955056179775,1.03624311612184,"No",9,0,46
"3479",3479,2.11428571428571,0.322802851090676,"No",5,0,46
"3480",3480,2.26086956521739,0.864312196560091,"No",4,0,46
"3481",3481,2.45454545454545,0.505649896847432,"No",7,0,46
"3482",3482,2.61904761904762,1.20317041503648,"No",2,0,46
"3483",3483,2.18867924528302,0.785850929629417,"No",5,0,46
"3484",3484,2.08333333333333,0.288675134594813,"No",4,0,46
"3485",3485,2,0,"No",4,0,46
"3486",3486,5.68571428571429,1.05081001169206,"No",3,0,21
"3487",3487,2.15384615384615,0.375533808099405,"No",1,0,46
"3488",3488,2,0,"No",2,0,9
"3489",3489,2.52380952380952,0.692287998459499,"No",4,0,46
"3490",3490,2.48780487804878,0.95189156996772,"No",4,0,46
"3491",3491,2.31818181818182,0.56790036318955,"No",4,0,46
"3492",3492,2.13636363636364,0.408679614715664,"No",4,0,46
"3493",3493,4,2.82842712474619,"No",2,0,21
"3494",3494,2.66666666666667,0.577350269189626,"No",4,0,46
"3495",3495,2.21951219512195,0.474983953515865,"No",5,0,46
"3496",3496,2.23255813953488,0.427462574375458,"No",3,0,46
"3497",3497,2.11111111111111,0.358225499660757,"No",5,0,46
"3498",3498,2.07142857142857,0.259870097418821,"No",3,0,46
"3499",3499,2.18,0.388087934491604,"No",4,0,46
"3500",3500,2.11764705882353,0.431140757689616,"No",4,0,46
"3501",3501,2.07954545454545,0.272138863686403,"No",5,0,46
"3502",3502,2.02439024390244,0.156173761888606,"No",5,0,44
"3503",3503,2.09090909090909,0.421414109882971,"No",7,0,46
"3504",3504,2.14925373134328,0.701810026597537,"No",5,0,46
"3505",3505,2.06,0.277797979063414,"No",4,0,46
"3506",3506,2.07407407407407,0.264350528572715,"No",4,0,46
"3507",3507,2.51111111111111,1.27247472241767,"No",5,0,46
"3508",3508,2.17808219178082,0.385229576336005,"No",6,0,22
"3509",3509,2,0,"No",4,0,22
"3510",3510,2,0,"No",4,0,46
"3511",3511,2.075,0.266746782836918,"No",5,0,46
"3512",3512,2.13432835820896,0.547598680412661,"No",7,0,44
"3513",3513,2.38655462184874,1.12828986912532,"No",5,0,46
"3514",3514,2,0,"No",4,0,46
"3515",3515,2.175,0.384807644254793,"No",3,0,46
"3516",3516,2.14516129032258,0.507219168638542,"No",3,0,44
"3517",3517,2.08,0.486576568236446,"No",6,0,46
"3518",3518,2,0,"No",3,0,44
"3519",3519,2.06060606060606,0.24230584229878,"No",3,0,46
"3520",3520,2.02298850574713,0.214422506967559,"No",3,0,46
"3521",3521,2.03448275862069,0.321633760451338,"No",4,0,46
"3522",3522,2.13274336283186,0.491070710262663,"No",5,0,46
"3523",3523,2.05714285714286,0.233791328096591,"No",5,0,22
"3524",3524,2,0,"No",6,0,46
"3525",3525,2.15068493150685,0.430478831480853,"No",5,0,44
"3526",3526,2,0,"No",4,0,44
"3527",3527,2.10204081632653,0.305838870920598,"No",5,0,44
"3528",3528,2.06122448979592,0.316765111801192,"No",2,0,44
"3529",3529,2.175,0.384807644254793,"No",3,0,46
"3530",3530,2.50943396226415,0.696768406216374,"No",4,0,46
"3531",3531,2.15384615384615,0.537086155529575,"No",4,0,46
"3532",3532,2.25,0.473894789153078,"No",5,0,46
"3533",3533,2.46666666666667,0.832937759220017,"No",5,0,44
"3534",3534,2.1875,0.445127282776893,"No",3,0,46
"3535",3535,2,0,"No",2,0,44
"3536",3536,2.15873015873016,0.573791836097861,"No",6,0,44
"3537",3537,2.07272727272727,0.539359889970594,"No",4,0,44
"3538",3538,2.17391304347826,0.483751325857141,"No",8,0,46
"3539",3539,2.33333333333333,0.614295116833951,"No",5,0,46
"3540",3540,2,NA,"No",1,0,21
"3541",3541,2.5,0.959983659991659,"No",4,0,46
"3542",3542,2,0,"No",2,0,21
"3543",3543,2.08333333333333,0.288675134594813,"No",3,0,46
"3544",3544,2.35714285714286,0.497245158098847,"No",3,0,8
"3545",3545,2.23076923076923,0.599144689515278,"No",3,0,46
"3546",3546,3,1,"No",3,0,9
"3547",3548,2,0,"No",1,0,21
"3548",3549,2,0,"No",1,0,46
"3549",3550,2.07547169811321,0.266678761215811,"No",2,0,46
"3550",3551,2.1025641025641,0.307354740604728,"No",3,0,46
"3551",3552,2.0625,0.25,"No",1,0,46
"3552",3553,2.11764705882353,0.332105582077536,"No",3,0,46
"3553",3554,2,0,"No",2,0,46
"3554",3555,2,NA,"No",1,0,8
"3555",3556,2.50909090909091,1.16861309493629,"No",2,0,46
"3556",3557,2.08571428571429,0.284028640998691,"No",1,0,46
"3557",3558,3,1.63299316185545,"No",2,0,46
"3558",3559,2,NA,"No",1,0,21
"3559",3560,4,2.06559111797729,"No",3,0,46
"3560",3561,2.57142857142857,0.786795792469443,"No",2,0,46
"3561",3562,2.4,0.547722557505166,"No",2,0,8
"3562",3563,2,0,"No",1,0,21
"3563",3565,2,0,"No",1,0,21
"3564",3566,2,NA,"No",1,0,21
"3565",3567,2.6,1.26491106406735,"No",2,0,21
"3566",3569,2,0,"No",1,0,21
"3567",3570,2,0,"No",1,0,21
"3568",3571,2,0,"No",1,0,21
"3569",3572,2,0,"No",1,0,8
"3570",3573,2,0,"No",1,0,21
"3571",3575,2.11111111111111,0.333333333333333,"No",1,0,8
"3572",3576,3.41666666666667,1.67648622440092,"No",1,0,8
"3573",3577,4.55,1.84889725312998,"No",2,0,21
"3574",3578,2,0,"No",1,0,21
"3575",3579,4.80952380952381,1.56904581255767,"No",1,0,8
"3576",3580,4.5,0.707106781186548,"No",1,0,21
"3577",3581,6,NA,"No",1,0,8
"3578",3582,2,0,"No",1,0,21
"3579",3583,2,0,"No",1,0,21
"3580",3584,2,0,"No",2,0,21
"3581",3585,2,0,"No",1,0,21
